room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
13739624,1477,80429297,Entire home/apt,,Barcelona,,Sarrià-Sant Gervasi,20,4.5,4,1.0,,121.0,,Bonito apartamento en la Diagonal,2017-07-24 04:07:22.551390,41.394134,2.142875,0101000020E6100000F853E3A59B240140EF1EA0FB72B24440
2975838,1477,1432835,Entire home/apt,,Barcelona,,Eixample,66,4.5,6,2.0,,108.0,,Moderno apartamento en el centro 2,2017-07-24 04:07:13.294765,41.388735,2.158412,0101000020E6100000045ABA826D440140C0E78711C2B14440
19536698,1477,134698146,Entire home/apt,,Barcelona,,Eixample,18,4.0,6,3.0,,104.0,,EIXAMPLE CENTER DELUXE 5B,2017-07-24 04:07:13.289700,41.384781,2.159331,0101000020E61000006CE9D1544F460140A38FF98040B14440
624427,1477,2690440,Entire home/apt,,Barcelona,,Eixample,26,4.0,7,3.0,,121.0,,Nice flat in the center of Barcelon,2017-07-24 04:06:53.625856,41.375527,2.154854,0101000020E6100000FF3C0D18243D0140EBE1CB4411B04440
16022041,1477,4085156,Entire home/apt,,Barcelona,,Sants-Montjuïc,0,0.0,3,2.0,,118.0,,Cosy double room near Plaça Espanya - 2433,2017-07-24 04:06:50.416608,41.372034,2.148077,0101000020E61000007E5182FE422F0140028063CF9EAF4440
1113540,1477,4864707,Entire home/apt,,Barcelona,,Sants-Montjuïc,60,4.0,4,2.0,,121.0,,APARTAMENTO LAS ARENAS,2017-07-24 04:06:47.160497,41.375613,2.146819,0101000020E61000008E739B70AF2C0140EA79371614B04440
11314293,1477,59165404,Entire home/apt,,Barcelona,,Sants-Montjuïc,22,5.0,4,2.0,,121.0,,Upper flat with big roof terrace,2017-07-24 04:06:47.156393,41.376486,2.147292,0101000020E610000010B3976DA72D014070B378B130B04440
9767540,1477,10167073,Entire home/apt,,Barcelona,,Sants-Montjuïc,3,4.5,4,2.0,,121.0,,Flat to relax Terrace Amazing view,2017-07-24 04:06:47.154224,41.373118,2.155882,0101000020E6100000D447E00F3F3F014043C6A354C2AF4440
9602587,1477,3556337,Entire home/apt,,Barcelona,,Eixample,9,4.5,6,2.0,,121.0,,Central 2 bedroom Penthouse with 25m2 terrace!!,2017-07-24 04:06:47.151887,41.383401,2.152397,0101000020E61000006F1118EB1B3801407920B24813B14440
16532069,1477,44682508,Entire home/apt,,Barcelona,,Sants-Montjuïc,0,0.0,8,2.0,,121.0,,Great flat in the heart of Barcelona Plaza Espana,2017-07-24 04:06:47.128851,41.372309,2.14618,0101000020E61000005EA27A6B602B0140D48041D2A7AF4440
16761203,1477,18817588,Entire home/apt,,Barcelona,,Sants-Montjuïc,18,5.0,2,1.0,,121.0,,"Large loft space in sant antonio, poble sec",2017-07-24 04:06:44.644383,41.373371,2.15571,0101000020E610000002486DE2E43E01402D23F59ECAAF4440
16656130,1477,6515691,Entire home/apt,,Barcelona,,Sants-Montjuïc,1,0.0,4,3.0,,124.0,,Barcelona Priority Fira 5 Apartment.,2017-07-24 04:06:44.637284,41.373748,2.156408,0101000020E610000082A966D652400140037976F9D6AF4440
3218456,1477,16296537,Entire home/apt,,Barcelona,,Eixample,55,4.5,8,3.0,,108.0,,PL. ESPAÑA FANTASTIC APARTAMENT,2017-07-24 04:06:44.615119,41.377914,2.150652,0101000020E6100000AE9D280989340140AB59677C5FB04440
14131998,1477,33704609,Entire home/apt,,Barcelona,,Eixample,0,0.0,7,2.0,,121.0,,piso en alquiler,2017-07-24 04:06:41.818279,41.375743,2.157833,0101000020E610000028D6A9F23D430140B859BC5818B04440
5961899,1477,30948879,Entire home/apt,,Barcelona,,Eixample,151,4.5,6,2.0,,121.0,,Large terrace Barcelona central6pax,2017-07-24 04:06:41.812238,41.378634,2.152919,0101000020E6100000067FBF982D390140AB93331477B04440
18468578,1477,24729458,Entire home/apt,,Barcelona,,Eixample,0,0.0,3,1.0,,121.0,,Cosy couple appartment at Eixample,2017-07-24 04:06:41.791083,41.384757,2.156713,0101000020E610000048DDCEBEF24001401BF4A5B73FB14440
12003597,1477,64174810,Entire home/apt,,Barcelona,,Sants-Montjuïc,1,0.0,4,1.0,,117.0,,One bedroom with lovely balcony next Plaza España,2017-07-24 04:06:41.783425,41.374315,2.145656,0101000020E6100000BABA63B14D2A01407DB3CD8DE9AF4440
12999973,1477,17094929,Entire home/apt,,Barcelona,,Eixample,44,5.0,5,3.0,,121.0,,Sunny Penthouse. Big terrace. Great Views,2017-07-24 04:06:38.486521,41.378093,2.149074,0101000020E6100000A37895B54D3101405BECF65965B04440
17344188,1477,23640565,Entire home/apt,,Barcelona,,Eixample,3,4.5,4,2.0,,121.0,,Plaza España Eixample Apartment recently renovated,2017-07-24 04:06:38.476803,41.380049,2.149445,0101000020E6100000E0675C381032014052F01472A5B04440
8631929,1477,1447144,Entire home/apt,,Barcelona,,Eixample,3,4.0,4,1.0,,121.0,,pb3 WITH TERRACE QUIET & HAPPY FLAT,2017-07-24 04:06:38.467544,41.388701,2.150633,0101000020E6100000429605137F340140147651F4C0B14440
14241200,1477,80402697,Entire home/apt,,Barcelona,,Sants-Montjuïc,1,0.0,3,1.0,,121.0,,Apartamento en el corazón de Montjuïc,2017-07-24 04:06:38.465241,41.372407,2.156994,0101000020E61000008658FD118641014097E65608ABAF4440
9378710,1477,4396136,Entire home/apt,,Barcelona,,Sants-Montjuïc,8,4.5,5,2.0,,104.0,,Art Gallery 2 bedroom apartments,2017-07-24 04:06:38.460079,41.374104,2.163093,0101000020E6100000F8A6E9B3034E0140C2A6CEA3E2AF4440
16483920,1477,1432835,Entire home/apt,,Barcelona,,Eixample,23,4.5,6,2.0,,114.0,,Cozy design apartment 10 min ramblas,2017-07-24 04:06:38.456959,41.390134,2.158707,0101000020E6100000912BF52C08450140628731E9EFB14440
18325759,1477,126747378,Entire home/apt,,Barcelona,,Eixample,3,5.0,6,2.0,,110.0,,CALABRIA 3,2017-07-24 04:06:38.454785,41.376384,2.160029,0101000020E6100000ED4ACB48BD4701406C5ED5592DB04440
2308951,1477,4864707,Entire home/apt,,Barcelona,,Eixample,48,4.5,5,3.0,,121.0,,APARTAMENTO MISTRAL II,2017-07-24 04:06:36.773870,41.375766,2.153444,0101000020E6100000AF230ED9403A01407079AC1919B04440
17818271,1477,34915427,Entire home/apt,,Barcelona,,Eixample,1,0.0,5,3.0,,117.0,,red glow,2017-07-24 04:06:36.746075,41.380529,2.149774,0101000020E61000002E54FEB5BC320140FD169D2CB5B04440
15025611,1477,1432835,Entire home/apt,,Barcelona,,Eixample,33,4.5,5,2.0,,108.0,,New Stylish apartement in the city center,2017-07-24 04:06:34.868511,41.388799,2.158417,0101000020E6100000200BD12170440140D7DB662AC4B14440
2072681,1477,1432835,Entire home/apt,,Barcelona,,Eixample,23,4.0,6,2.0,,108.0,,New Luxury modern apartment center,2017-07-24 04:06:34.864887,41.388994,2.157667,0101000020E6100000784485EAE64201408C2B2E8ECAB14440
14740246,1477,21483975,Entire home/apt,,Barcelona,,Eixample,29,4.5,4,1.0,,108.0,,Art House Borrell A,2017-07-24 04:06:34.851030,41.37888,2.160379,0101000020E6100000B2B8FFC874480140E38DCC237FB04440
9308874,1477,1447144,Entire home/apt,,Barcelona,,Eixample,0,0.0,4,1.0,,121.0,,pb2 QUIET & HAPPY FLAT WITH TERRACE,2017-07-24 04:06:32.873909,41.388634,2.150371,0101000020E61000007022FAB5F53301408D0E48C2BEB14440
13327266,1477,70659800,Entire home/apt,,Barcelona,,Eixample,44,4.5,6,4.0,,107.0,,NICE APARTMENT IN CENTRAL BCN,2017-07-24 04:06:32.865264,41.377154,2.153961,0101000020E61000002AE09EE74F3B01401DC70F9546B04440
1078049,1477,14580203,Entire home/apt,,Barcelona,,Eixample,40,4.5,4,2.0,,121.0,,"Eixample, Valeri 1",2017-07-24 04:06:30.623502,41.3844,2.158912,0101000020E61000001E8997A7734501408C4AEA0434B14440
895091,1477,4585497,Entire home/apt,,Barcelona,,Eixample,89,4.5,6,3.0,,113.0,,SPECTACULAR Five Senses Appartment,2017-07-24 04:06:30.610844,41.386759,2.155247,0101000020E6100000BA6A9E23F23D01408237A45181B14440
18325762,1477,126747378,Entire home/apt,,Barcelona,,Eixample,0,0.0,6,2.0,,110.0,,CALABRIA 6,2017-07-24 04:06:24.175179,41.376486,2.161092,0101000020E6100000882D3D9AEA49014070B378B130B04440
7800516,1477,1432835,Entire home/apt,,Barcelona,,Eixample,50,4.5,5,2.0,,108.0,,New Exotic apartment in the center,2017-07-24 04:06:16.424924,41.383628,2.157882,0101000020E61000003E0455A3574301403AEAE8B81AB14440
847195,1477,1432835,Entire home/apt,,Barcelona,,Eixample,38,4.5,4,2.0,,108.0,,New terrace apartment in the center,2017-07-24 04:06:16.422268,41.384708,2.154716,0101000020E6100000EF5701BEDB3C01403A419B1C3EB14440
346086,1477,1743923,Entire home/apt,,Barcelona,,Sants-Montjuïc,6,4.0,3,2.0,,121.0,,"Modern, spacious flat with terrace",2017-07-24 04:06:02.979627,41.372906,2.168091,0101000020E6100000F7031E1840580140B83D4162BBAF4440
16234077,1477,106102745,Entire home/apt,,Barcelona,,Sants-Montjuïc,1,0.0,5,2.0,,108.0,,Уютная квартира в Барселоне,2017-07-24 04:05:53.175795,41.371621,2.1614,0101000020E61000005F984C158C4A0140DFC0E44691AF4440
19226741,1477,71347648,Entire home/apt,,Barcelona,,Ciutat Vella,2,0.0,3,2.0,,121.0,,Cozy double apartament Raval,2017-07-24 04:05:53.155052,41.3816,2.16771,0101000020E610000081B2295778570140A913D044D8B04440
3045137,1477,3657456,Entire home/apt,,Barcelona,,Ciutat Vella,92,4.5,6,2.0,,118.0,,ROMANTIC CHIC GOTHIC APARTMENT,2017-07-24 04:05:11.306464,41.382229,2.175122,0101000020E61000001C7BF65CA6660140994A3FE1ECB04440
17252894,1477,9922976,Entire home/apt,,Barcelona,,Eixample,17,4.5,3,1.0,,107.0,,"PLAZA SPAIN,C ARENAS LUXURY GRAND TERRACE 3 PEOPLE",2017-07-24 04:03:07.579631,41.376504,2.150671,0101000020E61000001AA54BFF923401401668774831B04440
19288657,1477,133893358,Entire home/apt,,Barcelona,,Eixample,7,5.0,6,2.0,,121.0,,Barcelona central modernist architecture +terrace,2017-07-24 04:03:07.573775,41.378401,2.155213,0101000020E6100000F84F3750E03D014008E3A7716FB04440
8178339,1477,43156190,Entire home/apt,,Barcelona,,Sants-Montjuïc,72,4.5,5,2.0,,104.0,,LOVELY APARTMENT BARCELONA MONTJUIC,2017-07-24 04:03:04.757678,41.371591,2.161509,0101000020E6100000CB13083BC54A0140753E3C4B90AF4440
5837152,1477,30298913,Entire home/apt,,Barcelona,,Sants-Montjuïc,9,5.0,5,2.0,,114.0,,Apartments Rosa & Miguel,2017-07-24 04:03:04.753443,41.371752,2.156878,0101000020E6100000F2B1BB40494101407E1CCD9195AF4440
317727,1477,1630914,Entire home/apt,,Barcelona,,Eixample,112,4.5,4,1.0,,104.0,,APARTMENT IN CEMTER BARCELONA WI-FI,2017-07-24 04:03:04.740177,41.376579,2.151599,0101000020E6100000B6D958897936014021AE9CBD33B04440
562807,1477,1391607,Entire home/apt,,Barcelona,,Sants-Montjuïc,9,4.0,6,3.0,,121.0,,Large apartment in Paralelo,2017-07-24 04:03:02.487979,41.37334,2.158946,0101000020E6100000DFA3FE7A85450140F224E99AC9AF4440
9540331,1477,1432835,Entire home/apt,,Barcelona,,Eixample,39,4.5,4,2.0,,121.0,,New Comfort apartment in the center,2017-07-24 04:03:02.462265,41.38408,2.15873,0101000020E61000001327F73B144501401A868F8829B14440
13680761,1477,51125157,Entire home/apt,,Barcelona,,Sants-Montjuïc,4,5.0,2,1.0,,118.0,,Calm apartament with beautiful view,2017-07-24 04:02:58.765330,41.37219,2.158243,0101000020E61000004391EEE714440140FAF202ECA3AF4440
18325761,1477,126747378,Entire home/apt,,Barcelona,,Eixample,1,0.0,6,2.0,,110.0,,CALABRIA 5,2017-07-24 04:02:55.333557,41.376152,2.161515,0101000020E6100000ED815660C84A01409929ADBF25B04440
18826049,1477,2368602,Entire home/apt,,Barcelona,,Sants-Montjuïc,3,5.0,3,1.0,,108.0,,Downtown Loft,2017-07-24 04:02:42.421633,41.373906,2.159138,0101000020E61000002368CC24EA4501409BE3DC26DCAF4440
18754604,1477,1432835,Entire home/apt,,Barcelona,,Sants-Montjuïc,2,0.0,4,2.0,,108.0,,Charming apartment in the city center,2017-07-24 04:02:42.411796,41.373431,2.156606,0101000020E6100000E8DB82A5BA40014002284696CCAF4440
18325760,1477,126747378,Entire home/apt,,Barcelona,,Eixample,1,0.0,6,2.0,,110.0,,CALABRIA 4,2017-07-24 04:02:39.528032,41.376523,2.16081,0101000020E610000045F5D6C0564901408D98D9E731B04440
17195067,1477,115760610,Entire home/apt,,Barcelona,,Sants-Montjuïc,9,4.0,8,4.0,,118.0,,MARGARIT - Apartamento Céntrico de Diseño.,2017-07-24 04:02:39.524361,41.373674,2.164844,0101000020E6100000DB8827BB99510140C9AEB48CD4AF4440
13343773,1477,33335186,Entire home/apt,,Barcelona,,Eixample,41,4.5,5,2.0,,108.0,,Central apartment freshly renewed Gran Via,2017-07-24 04:02:39.521935,41.378306,2.153954,0101000020E610000003B5183C4C3B0140B7F0BC546CB04440
3070282,1477,14747474,Entire home/apt,,Barcelona,,Eixample,131,5.0,2,1.0,,121.0,,GREAT APARTMENT P.ESPAÑA+FAST WIFI,2017-07-24 04:02:36.914628,41.375791,2.153386,0101000020E610000065506D70223A0140C99063EB19B04440
18325764,1477,126747378,Entire home/apt,,Barcelona,,Eixample,1,0.0,5,2.0,,110.0,,CALABRIA ATICO,2017-07-24 04:02:27.836503,41.376059,2.161067,0101000020E6100000FAB7CB7EDD490140E82E89B322B04440
19926669,1477,141168249,Entire home/apt,,Barcelona,,Sants-Montjuïc,1,0.0,6,3.0,,118.0,,Modern Apartment - Poble Sec,2017-07-24 04:02:27.821186,41.373206,2.164191,0101000020E61000005B61FA5E43500140E355D636C5AF4440
1263442,1477,5692445,Entire home/apt,,Barcelona,,Eixample,46,4.5,6,3.0,,108.0,,Joan's flat.,2017-07-24 04:01:59.350930,41.38062,2.156153,0101000020E6100000D960E124CD3F01400D1AFA27B8B04440
7105608,1477,1391607,Entire home/apt,,Barcelona,,Sarrià-Sant Gervasi,19,3.5,5,3.0,,109.0,,Harmonious Madrazo,2017-07-24 04:01:59.347771,41.398098,2.146729,0101000020E61000008FFF0241802C01402F4D11E0F4B24440
7728034,1477,26957005,Entire home/apt,,Barcelona,,Eixample,1,0.0,4,3.0,,107.0,,Friendly Flat in Barcelona Center,2017-07-24 04:01:59.343349,41.380748,2.149705,0101000020E6100000A661F888983201403A02B859BCB04440
1365897,1477,6172706,Entire home/apt,,Barcelona,,Eixample,13,5.0,6,2.0,,121.0,,"Bonito, tranquilo y céntrico piso.",2017-07-24 04:01:59.341136,41.387466,2.152045,0101000020E61000009E29745E63370140EE27637C98B14440
2394424,1477,71615,Entire home/apt,,Barcelona,,Eixample,4,5.0,4,0.0,,107.0,,Chic studio in a perfect location,2017-07-24 04:01:53.972625,41.389005,2.157425,0101000020E61000001895D40968420140807D74EACAB14440
14448560,1477,40405882,Entire home/apt,,Barcelona,,Eixample,4,5.0,2,1.0,,108.0,,Zen Flat,2017-07-24 04:01:53.967435,41.381055,2.154238,0101000020E61000005167EE21E13B0140187D0569C6B04440
6203759,1477,32173619,Entire home/apt,,Barcelona,,Eixample,27,4.5,4,2.0,,114.0,,Classical cozy & homely flat,2017-07-24 04:01:49.864139,41.382803,2.157321,0101000020E6100000C9CA2F8331420140C5E74EB0FFB04440
2733883,1477,5374312,Entire home/apt,,Barcelona,,Eixample,132,5.0,6,3.0,,121.0,,Gorgeous sunny and spacius flat,2017-07-24 04:01:49.859327,41.380753,2.147988,0101000020E6100000849A2155142F01404C6DA983BCB04440
16438344,1477,107788612,Entire home/apt,,Barcelona,,Eixample,6,4.0,5,3.0,,118.0,,Barcelona Eixample Sants Station,2017-07-24 04:01:49.849459,41.380292,2.147814,0101000020E6100000A7203F1BB92E014018778368ADB04440
498632,1477,71615,Entire home/apt,,Barcelona,,Eixample,14,5.0,5,3.0,,117.0,,Prime location. Barcelona Apartment,2017-07-24 04:01:49.841401,41.38544,2.158937,0101000020E6100000ACFE08C380450140FE48111956B14440
5072622,1477,10746845,Entire home/apt,,Barcelona,,Eixample,31,4.0,4,2.0,,114.0,,Estupendo apartamento supercéntrico,2017-07-24 04:01:46.905077,41.382412,2.159157,0101000020E61000008F6FEF1AF44501408ACC5CE0F2B04440
17052473,1477,1391607,Entire home/apt,,Barcelona,,Eixample,3,4.5,4,2.0,,108.0,,Calabria Eixample Left,2017-07-24 04:01:46.890143,41.380636,2.154625,0101000020E6100000E9263108AC3C014013D731AEB8B04440
17004244,1477,491007,Entire home/apt,,Barcelona,,Eixample,2,0.0,7,4.0,,118.0,,Amazing apartment with Terrace in the Centre - V,2017-07-24 04:01:46.884562,41.387558,2.159388,0101000020E6100000B0FF3A376D460140CEA623809BB14440
6845758,1477,1391607,Entire home/apt,,Barcelona,,Eixample,12,4.0,5,3.0,,121.0,,Luminescent Valencia I,2017-07-24 04:01:46.880481,41.387816,2.156868,0101000020E6100000B94F8E0244410140CA6E66F4A3B14440
951364,1477,396363,Entire home/apt,,Barcelona,,Eixample,4,4.5,4,1.0,,108.0,,Barcelona Aribau NEW near Gracia,2017-07-24 04:01:46.877397,41.392172,2.154354,0101000020E6100000E50D30F31D3C014016342DB132B24440
18991431,1477,4289463,Entire home/apt,,Barcelona,,Eixample,3,3.0,8,2.0,,107.0,,BIG CENTRAL APARTMENT NEXT TO SANTS TRAIN STATION,2017-07-24 04:01:43.038296,41.382032,2.148865,0101000020E6100000FE261422E03001404303B16CE6B04440
6704715,1477,19645224,Entire home/apt,,Barcelona,,Eixample,13,4.5,2,1.0,,108.0,,Live in the Best Street in the city,2017-07-24 04:01:43.034389,41.394148,2.153444,0101000020E6100000AF230ED9403A014054E4107173B24440
16024394,1477,4472095,Entire home/apt,,Barcelona,,Eixample,3,4.5,6,3.0,,115.0,,Gran via 3 bedrooms apartment!,2017-07-24 04:01:43.028524,41.382381,2.155881,0101000020E6100000CE8AA8893E3F01404FCE50DCF1B04440
15669941,1477,14640088,Entire home/apt,,Barcelona,,Eixample,5,5.0,3,2.0,,121.0,,Sunny flat with Balcony in Central & Quiet Area,2017-07-24 04:01:38.733176,41.384143,2.146105,0101000020E6100000B3412619392B014061FE0A992BB14440
2891014,1477,1823257,Entire home/apt,,Barcelona,,Sarrià-Sant Gervasi,6,5.0,4,2.0,,121.0,,Piso en Sant  Gervasi.,2017-07-24 04:01:38.730173,41.394407,2.145914,0101000020E6100000753A90F5D42A01402028B7ED7BB24440
11489788,1477,1391607,Entire home/apt,,Barcelona,,Eixample,4,4.5,4,2.0,,121.0,,Cozy Flat Entença,2017-07-24 04:01:38.722876,41.380665,2.14841,0101000020E6100000E4310395F12F0140ADDD76A1B9B04440
6522117,1477,34109538,Entire home/apt,,Barcelona,,Eixample,66,4.5,4,2.0,,114.0,,Centric apartment in BCN,2017-07-24 04:01:38.709383,41.388237,2.160768,0101000020E610000056F2B1BB404901406F0C01C0B1B14440
1154761,1477,14580203,Entire home/apt,,Barcelona,,Eixample,18,4.5,4,1.0,,121.0,,"Eixample, Valeri 2",2017-07-24 04:01:38.706522,41.38591,2.159124,0101000020E6100000D311C0CDE24501408599B67F65B14440
11159293,1477,58031906,Entire home/apt,,Barcelona,,Gràcia,3,4.5,6,2.0,,122.0,,HVA E Augusta Garden,2017-07-24 04:01:38.700886,41.400225,2.152416,0101000020E6100000DB183BE1253801405305A3923AB34440
11159290,1477,58031906,Entire home/apt,,Barcelona,,Gràcia,7,4.5,6,2.0,,122.0,,HVA B Augusta Garden,2017-07-24 04:01:38.698124,41.400705,2.15294,0101000020E61000007E00529B38390140FE2B2B4D4AB34440
6844372,1477,34915427,Entire home/apt,,Barcelona,,Eixample,7,4.0,5,3.0,,117.0,,RED GLOW,2017-07-24 04:01:37.098192,41.380857,2.150621,0101000020E6100000FEB968C878340140F1B913ECBFB04440
757149,1477,3987152,Entire home/apt,,Barcelona,,Eixample,39,4.5,5,3.0,,121.0,,FANTASTIC APARTMENT | IDEAL FAMILY,2017-07-24 04:01:37.093833,41.39012,2.155184,0101000020E610000054E6E61BD13D0140FDC1C073EFB14440
965712,1477,5170597,Entire home/apt,,Barcelona,,Eixample,61,4.5,6,3.0,,118.0,,Executive Cataluña 3.  3 Bedrooms,2017-07-24 04:01:37.087786,41.385068,2.161278,0101000020E6100000A983BC1E4C4A0140395E81E849B14440
9309091,1477,1447144,Entire home/apt,,Barcelona,,Eixample,3,5.0,4,1.0,,121.0,,pb1 QUIET FLAT WITH HAPPY TERRACE,2017-07-24 04:01:37.077489,41.38762,2.151845,0101000020E61000002C7DE882FA36014044A33B889DB14440
16659882,1477,1432835,Entire home/apt,,Barcelona,,Eixample,19,5.0,6,2.0,,108.0,,Brand new luxury apartment in the city center,2017-07-24 04:01:37.069559,41.38839,2.158795,0101000020E610000085251E5036450140F60B76C3B6B14440
18052847,1477,54310958,Entire home/apt,,Barcelona,,Eixample,1,0.0,4,1.0,,121.0,,Coconut,2017-07-24 04:01:30.974739,41.393585,2.149098,0101000020E61000002B31CF4A5A3101401C9947FE60B24440
19801311,1477,139856346,Entire home/apt,,Barcelona,,Eixample,0,0.0,2,1.0,,121.0,,Nice apartment in the heart of the city,2017-07-24 04:01:30.961000,41.380082,2.15746,0101000020E6100000DF6C73637A4201402EE6E786A6B04440
3480503,1477,17532317,Entire home/apt,,Barcelona,,Eixample,97,4.5,6,4.0,,117.0,,APARTMENT VILADOMAT LAS ARENAS,2017-07-24 04:01:30.958455,41.379755,2.156254,0101000020E610000017F4DE18024001400ABFD4CF9BB04440
2436237,1477,12451395,Entire home/apt,,Barcelona,,Eixample,95,4.5,5,3.0,,107.0,,Comte Urgell Barcelona,2017-07-24 04:01:30.951869,41.385844,2.153055,0101000020E61000000CEA5BE674390140CDAD105663B14440
9893781,1477,136853,Entire home/apt,,Barcelona,,Eixample,14,4.0,4,1.0,,118.0,,Sepulveda Market Penthouse (HUTB-001863),2017-07-24 04:01:30.947139,41.381386,2.158659,0101000020E610000080BA8102EF4401407D93A641D1B04440
588996,1477,2843608,Entire home/apt,,Barcelona,,Eixample,110,4.5,6,2.0,,108.0,,Renewed apartment at The Eixample (HUTB-003387),2017-07-24 04:01:29.069961,41.380538,2.159269,0101000020E61000000C2252D32E46014050711C78B5B04440
4491495,1477,4006184,Entire home/apt,,Barcelona,,Eixample,90,4.5,4,0.0,,144.0,,Loft renewed in the city center,2017-07-24 05:44:33.697533,41.396028,2.176767,0101000020E6100000A41820D1046A01407026A60BB1B24440
19939531,1477,1853874,Entire home/apt,,Barcelona,,Gràcia,0,0.0,2,1.0,,130.0,,Quiet and cosy apartment ideal for couple,2017-07-24 05:44:33.694433,41.409604,2.158207,0101000020E610000076FC170802440140C82764E76DB44440
11296433,1477,59030039,Entire home/apt,,Barcelona,,Sarrià-Sant Gervasi,15,4.5,2,1.0,,132.0,,Beautiful 1 room apartment,2017-07-24 05:44:31.551806,41.395751,2.1454,0101000020E61000000BB5A679C7290140FD2D01F8A7B24440
19524150,1477,1788280,Entire home/apt,,Barcelona,,Eixample,0,0.0,4,1.0,,140.0,,Luminous modern apartment in Dreta de l'Eixample,2017-07-24 05:44:31.537069,41.397731,2.173969,0101000020E61000008124ECDB496401407DCD72D9E8B24440
11964614,1477,63904306,Entire home/apt,,Barcelona,,Ciutat Vella,15,4.5,2,1.0,,138.0,,Apartamento en el Barrio Gótico,2017-07-24 05:44:31.534075,41.385461,2.172537,0101000020E6100000B4CC22145B61014015713AC956B14440
1677706,1477,8876390,Entire home/apt,,Barcelona,,Eixample,238,5.0,2,1.0,,126.0,,Gaudí's Mansard (Sag. Familia) WIFI,2017-07-24 05:44:31.529492,41.405398,2.172792,0101000020E61000005D15A8C5E061014091EEE714E4B34440
17228046,1477,5432336,Entire home/apt,,Barcelona,,Ciutat Vella,22,4.5,8,3.0,,144.0,,Sea and city views downtown,2017-07-24 05:44:31.527295,41.387417,2.196038,0101000020E61000009D2FF65E7C9101400C7558E196B14440
11765222,1477,1275637,Entire home/apt,,Barcelona,,Eixample,34,4.5,4,2.0,,132.0,,"2 large bedrooms, sunny",2017-07-24 05:44:31.524636,41.410784,2.176908,0101000020E6100000C634D3BD4E6A01402BDCF29194B44440
